model,dataset,seed,example_id,y,V_pos_letter,V_pos_numeric,V_neg_letter,V_neg_numeric,gap_letter,gap_numeric,flip_influence,rank
llama3_8b,truthfulqa,2,3133853edbc1d206,0,0.6399807929992676,0.7089124917984009,0.7023594379425049,0.3792434334754944,-0.062378644943237305,0.3296690583229065,-0.0015160612811265795,66
llama3_8b,truthfulqa,2,04720516edac2b9e,0,0.7372018694877625,0.8678187727928162,0.6229814291000366,0.2343481481075287,0.11422044038772583,0.6334706246852875,0.0013588591238272163,80
llama3_8b,truthfulqa,2,624e829b719c6bfe,0,0.2538413107395172,0.32439807057380676,0.6845828294754028,0.7622392177581787,-0.4307415187358856,-0.43784114718437195,-0.0003706879935329588,209
llama3_8b,truthfulqa,2,3a58ad52e96b213f,0,0.6200749278068542,0.8717474937438965,0.5997703671455383,0.2601367235183716,0.020304560661315918,0.6116107702255249,-0.0017301305038525672,49
llama3_8b,truthfulqa,2,8d7a81dc81a4bfe7,1,0.6971211433410645,0.4231950342655182,0.672950267791748,0.034995485097169876,0.024170875549316406,0.3881995491683483,0.00032209331689275755,230
llama3_8b,truthfulqa,2,a48c9b0f0d9665f8,0,0.6908808946609497,0.7147336006164551,0.744974672794342,0.9254969954490662,-0.054093778133392334,-0.21076339483261108,-0.00034185317798479664,220
llama3_8b,truthfulqa,2,2ebea5a20d550e42,0,0.6726323962211609,0.7783631086349487,0.6803796291351318,0.5775002241134644,-0.007747232913970947,0.20086288452148438,-0.0007214233705295503,140
llama3_8b,truthfulqa,2,0292664fc85e3208,0,0.6021479964256287,0.5784622430801392,0.5292173624038696,0.21570762991905212,0.07293063402175903,0.36275461316108704,0.001406370218007047,76
llama3_8b,truthfulqa,2,afae78bf8e608e9c,0,0.7626810669898987,0.8659708499908447,0.7060916423797607,0.9551959037780762,0.05658942461013794,-0.08922505378723145,0.002069523908237614,32
llama3_8b,truthfulqa,2,097017e1fc02cead,1,0.6135446429252625,0.7933869957923889,0.5746048092842102,0.26896750926971436,0.038939833641052246,0.5244194865226746,0.00025030059774244773,259
llama3_8b,truthfulqa,2,b567d6038905d630,0,0.5850697159767151,0.7806487083435059,0.626568615436554,0.8789999485015869,-0.04149889945983887,-0.09835124015808105,-0.0003786401054369226,205
llama3_8b,truthfulqa,2,584229bdf67c93f4,0,0.6663157939910889,0.5941702127456665,0.6280978322029114,0.6417005658149719,0.03821796178817749,-0.04753035306930542,0.0011614913135676863,88
llama3_8b,truthfulqa,2,bad5ea38d8fefa09,0,0.7169843912124634,0.4309942126274109,0.7393559217453003,0.15322241187095642,-0.022371530532836914,0.27777180075645447,-0.0011231463590117285,91
llama3_8b,truthfulqa,2,0ff57926ec6a3e29,1,0.7161303758621216,0.4744207262992859,0.7006423473358154,0.8155044317245483,0.015488028526306152,-0.34108370542526245,-0.0016352507204325795,57
llama3_8b,truthfulqa,2,b0dd536f5abb8f97,0,0.8266273736953735,0.9067278504371643,0.7026791572570801,0.06996844708919525,0.12394821643829346,0.836759403347969,-0.0015527945763798012,63
llama3_8b,truthfulqa,2,b4e8a81af0c90380,0,0.7337788343429565,0.8079713582992554,0.6625720262527466,0.09921908378601074,0.07120680809020996,0.7087522745132446,-0.0009035122933871431,119
llama3_8b,truthfulqa,2,245bfabbc11c7a02,0,0.6870337128639221,0.782636821269989,0.6771034002304077,0.3263303339481354,0.009930312633514404,0.45630648732185364,-0.0014240305006069098,73
llama3_8b,truthfulqa,2,45e0522b7cb03bb2,0,0.702182412147522,0.8831945657730103,0.7863175272941589,0.9015805125236511,-0.08413511514663696,-0.01838594675064087,-0.000492891140851548,177
llama3_8b,truthfulqa,2,ee9c627b750f12e5,0,0.6642471551895142,0.767891526222229,0.691912055015564,0.23221097886562347,-0.027664899826049805,0.5356805473566055,-0.002174447618842501,28
llama3_8b,truthfulqa,2,d1f49725319a8992,1,0.6364542245864868,0.8507863879203796,0.6380982995033264,0.7205015420913696,-0.0016440749168395996,0.13028484582901,-6.714862632667407e-05,311
llama3_8b,truthfulqa,2,c1f5aea3463b2127,0,0.5128309726715088,0.7316351532936096,0.5507192015647888,0.633775532245636,-0.03788822889328003,0.09785962104797363,-0.0007337551664403086,137
llama3_8b,truthfulqa,2,1eb1d4134dc08f2b,1,0.5881073474884033,0.8425347208976746,0.6356451511383057,0.7818546295166016,-0.047537803649902344,0.060680091381073,0.0005643886171563528,167
llama3_8b,truthfulqa,2,cfd6da575429719c,1,0.7391666173934937,0.8853886127471924,0.7182510495185852,0.6760300397872925,0.020915567874908447,0.2093585729598999,-0.0002867365781837883,247
llama3_8b,truthfulqa,2,d7bb11e810e56393,0,0.5924863219261169,0.5735105276107788,0.594870388507843,0.3335166275501251,-0.0023840665817260742,0.2399939000606537,-0.0007462794085131286,135
llama3_8b,truthfulqa,2,7b758dab76f1bd1a,0,0.7710292935371399,0.8678515553474426,0.6950206160545349,0.6407959461212158,0.07600867748260498,0.2270556092262268,0.002238168995665646,25
llama3_8b,truthfulqa,2,bd152ad98952877a,1,0.6655824184417725,0.5966618061065674,0.6935568451881409,0.3578190505504608,-0.027974426746368408,0.23884275555610657,0.0010085901556750043,105
llama3_8b,truthfulqa,2,668f1a2b60b52761,0,0.677161455154419,0.17896227538585663,0.7341741919517517,0.9538317322731018,-0.057012736797332764,-0.7748694568872452,-0.00032195767790910157,232
llama3_8b,truthfulqa,2,88c46059de62e04e,1,0.7075037956237793,0.8944223523139954,0.652249276638031,0.2916469871997833,0.05525451898574829,0.602775365114212,-9.122181078513592e-06,324
llama3_8b,truthfulqa,2,4adc8bc8334473aa,1,0.6765991449356079,0.8596829175949097,0.6823756694793701,0.4746628701686859,-0.005776524543762207,0.38502004742622375,0.0010668042951627599,98
llama3_8b,truthfulqa,2,ce1d05f6964bf1f5,1,0.6826788187026978,0.5479468107223511,0.6383469104766846,0.10023702681064606,0.044331908226013184,0.447709783911705,-0.0002490842319816666,260
llama3_8b,truthfulqa,2,ef21d44759e262eb,1,0.6411030292510986,0.9280780553817749,0.626305103302002,0.2555663287639618,0.01479792594909668,0.6725117266178131,0.0018876453836829121,40
llama3_8b,truthfulqa,2,803d6e948b291f3b,1,0.6376665234565735,0.2576611042022705,0.5801339745521545,0.1164841279387474,0.057532548904418945,0.1411769762635231,-0.001962172081864666,36
llama3_8b,truthfulqa,2,c694de1b3c4c5c70,0,0.6757153272628784,0.7861874103546143,0.6920048594474792,0.9439372420310974,-0.01628953218460083,-0.15774983167648315,-0.0001834851005460547,285
llama3_8b,truthfulqa,2,a75746d3344cfb3a,0,0.5967534780502319,0.6933727860450745,0.5909902453422546,0.1770176887512207,0.005763232707977295,0.5163550972938538,-0.0016427025463284783,56
llama3_8b,truthfulqa,2,31c6ad0bede05f6f,1,0.6821143627166748,0.6708207726478577,0.6532766819000244,0.40334609150886536,0.02883768081665039,0.2674746811389923,-0.0003862510766375338,203
llama3_8b,truthfulqa,2,e2967551ecbd1d6c,1,0.6962722539901733,0.896312952041626,0.6943978667259216,0.4321180284023285,0.001874387264251709,0.4641949236392975,0.0011752956026174766,85
llama3_8b,truthfulqa,2,f6f2457e7f643e5e,1,0.6696472764015198,0.9436250329017639,0.6179112195968628,0.35923415422439575,0.05173605680465698,0.5843908786773682,3.823021110133107e-05,319
llama3_8b,truthfulqa,2,8504bd4219eee2ab,0,0.6985505819320679,0.6640087962150574,0.5849920511245728,0.37325775623321533,0.11355853080749512,0.29075103998184204,0.00294773695729883,8
llama3_8b,truthfulqa,2,27b740704724074f,0,0.5624729990959167,0.3487917184829712,0.5628842711448669,0.7237805724143982,-0.0004112720489501953,-0.374988853931427,0.00010065635734768374,304
llama3_8b,truthfulqa,2,7515bc317e46f38d,0,0.800875723361969,0.16260221600532532,0.765261709690094,0.5213279128074646,0.035614013671875,-0.3587256968021393,0.0011625286850068806,87
llama3_8b,truthfulqa,2,ddea97fd028744b4,0,0.5737735033035278,0.193758025765419,0.6209637522697449,0.20772911608219147,-0.04719024896621704,-0.013971090316772461,-0.00046513116053725767,185
llama3_8b,truthfulqa,2,4fe2d1e6c1507d3a,0,0.7191579341888428,0.6761781573295593,0.7421557903289795,0.7972610592842102,-0.02299785614013672,-0.12108290195465088,-0.00025310724774985083,256
llama3_8b,truthfulqa,2,e3c6559383ae0881,0,0.6976271271705627,0.10766322910785675,0.7276150584220886,0.8653050065040588,-0.02998793125152588,-0.7576417773962021,-0.00022452987986609774,270
llama3_8b,truthfulqa,2,64c5d063d596862c,1,0.7168359160423279,0.9402076005935669,0.6865689158439636,0.7457903027534485,0.030267000198364258,0.1944172978401184,-0.0007158816797891987,141
llama3_8b,truthfulqa,2,83b4e6b88766eaba,1,0.6863755583763123,0.8327484130859375,0.7479428052902222,0.9373357892036438,-0.06156724691390991,-0.1045873761177063,4.6604193751076384e-05,318
llama3_8b,truthfulqa,2,697f8824fb99deb2,1,0.6055605411529541,0.7652303576469421,0.6394999027252197,0.6431072354316711,-0.033939361572265625,0.122123122215271,0.000617758973452287,159
llama3_8b,truthfulqa,2,0d3a2e5711474cbe,0,0.571479320526123,0.3094238340854645,0.5523185729980469,0.05834712088108063,0.019160747528076172,0.25107671320438385,-0.00015388766339413662,296
llama3_8b,truthfulqa,2,75528fc13281acb8,0,0.6845152378082275,0.891161322593689,0.6381059288978577,0.15045398473739624,0.04640930891036987,0.7407073378562927,-0.0022176372116918808,26
llama3_8b,truthfulqa,2,2b4baced699ad5ac,1,0.6316555142402649,0.6343797445297241,0.5993580222129822,0.32045650482177734,0.032297492027282715,0.3139232397079468,-0.000418011760772663,197
llama3_8b,truthfulqa,2,bae0dbcfe34ab384,1,0.6423776149749756,0.7025937438011169,0.6421788930892944,0.7403084635734558,0.00019872188568115234,-0.03771471977233887,-0.0007286091206279433,138
llama3_8b,truthfulqa,2,feb8313fef210298,0,0.5862380862236023,0.24850840866565704,0.6081684231758118,0.6065622568130493,-0.021930336952209473,-0.3580538481473923,-0.00019801837409094691,281
llama3_8b,truthfulqa,2,ec002eabc93bf837,1,0.6698864698410034,0.8851702213287354,0.5753186941146851,0.035547155886888504,0.09456777572631836,0.8496230654418468,-0.000367889737628857,210
llama3_8b,truthfulqa,2,596022e19f111455,0,0.6061846613883972,0.3680720627307892,0.6289383769035339,0.8734540343284607,-0.02275371551513672,-0.5053819715976715,-0.0001782587250070966,289
llama3_8b,truthfulqa,2,307450e0dcbfc217,0,0.6886168122291565,0.6674791574478149,0.6568673849105835,0.33271896839141846,0.031749427318573,0.3347601890563965,-0.00015554803721312682,295
llama3_8b,truthfulqa,2,0b9a2d690eab6cd0,1,0.6630221605300903,0.8816835284233093,0.6968411207199097,0.5538100004196167,-0.033818960189819336,0.3278735280036926,0.001436021793340736,70
llama3_8b,truthfulqa,2,8e458ff3e51e3b76,1,0.69374680519104,0.6713899374008179,0.6842644214630127,0.6849393248558044,0.009482383728027344,-0.013549387454986572,-0.0008316288757003742,125
llama3_8b,truthfulqa,2,c6bcc653ff1ec8b9,0,0.8265020847320557,0.5841233730316162,0.8596364855766296,0.7405464053153992,-0.033134400844573975,-0.15642303228378296,-0.0002771632392779,248
llama3_8b,truthfulqa,2,21069fe60641ac1a,0,0.006628872361034155,0.5526303648948669,0.46996036171913147,0.8071502447128296,-0.4633314893580973,-0.25451987981796265,-0.000391001256904,201
llama3_8b,truthfulqa,2,16bd6d87305f1b98,0,0.26560840010643005,0.8916348218917847,0.5814160704612732,0.9070454239845276,-0.31580767035484314,-0.01541060209274292,-0.0005350347323994642,173
llama3_8b,truthfulqa,2,16f35a986f1aee62,0,0.7057483196258545,0.782663881778717,0.5918382406234741,0.27986279129981995,0.11391007900238037,0.5028010904788971,0.0020143987092990923,34
llama3_8b,truthfulqa,2,329fa18666725719,0,0.6995201110839844,0.9140536785125732,0.7117307782173157,0.9127589464187622,-0.012210667133331299,0.0012947320938110352,-0.0003290417597478501,227
llama3_8b,truthfulqa,2,590b74929cc94fcf,0,0.6360864043235779,0.1507626473903656,0.5542401671409607,0.19205600023269653,0.08184623718261719,-0.04129335284233093,0.002884534578473763,10
llama3_8b,truthfulqa,2,e27d8a24b6195c27,0,0.6900280117988586,0.8271990418434143,0.6365640163421631,0.6412162184715271,0.05346399545669556,0.1859828233718872,0.0014256532217096773,72
llama3_8b,truthfulqa,2,cd8f1aa24b30584f,1,0.6459148526191711,0.5474291443824768,0.6666324138641357,0.6820091009140015,-0.0207175612449646,-0.13457995653152466,-0.00047544951508049493,183
llama3_8b,truthfulqa,2,8aaab2af0a9b6759,0,0.7193537354469299,0.9443389773368835,0.6873921155929565,0.7566286325454712,0.03196161985397339,0.18771034479141235,0.0004514812617789077,190
llama3_8b,truthfulqa,2,d34ade1a4aef98f6,1,0.7071746587753296,0.8632292747497559,0.7384396195411682,0.45348942279815674,-0.03126496076583862,0.4097398519515991,0.0016571654802515767,55
llama3_8b,truthfulqa,2,dffcf27ab35c8ab1,0,0.6797991991043091,0.8636495471000671,0.6864046454429626,0.20478881895542145,-0.0066054463386535645,0.6588607281446457,-0.0026923466345766256,14
llama3_8b,truthfulqa,2,9ffdb03a36078699,1,0.6364600658416748,0.9013105630874634,0.6255412101745605,0.8944569230079651,0.010918855667114258,0.006853640079498291,-0.0007672810942279673,133
llama3_8b,truthfulqa,2,918dccc9a5a2071f,0,0.6160165071487427,0.8282314538955688,0.5486463308334351,0.08460967242717743,0.06737017631530762,0.7436217814683914,-0.0015449923907377983,65
llama3_8b,truthfulqa,2,dfe8b5fc506ff213,0,0.5920282006263733,0.3739181160926819,0.5404951572418213,0.1952132284641266,0.051533043384552,0.1787048876285553,0.001394563577257868,78
llama3_8b,truthfulqa,2,b3eae522a9150aeb,1,0.6367146372795105,0.5861372947692871,0.5824498534202576,0.2578105926513672,0.05426478385925293,0.3283267021179199,-0.0009709635079908074,110
llama3_8b,truthfulqa,2,95f02629c826519c,0,0.625478982925415,0.7885158061981201,0.6444138288497925,0.5083836317062378,-0.01893484592437744,0.2801321744918823,-0.0011109846077194674,94
llama3_8b,truthfulqa,2,6c44a44806a97cc4,1,0.692537248134613,0.9455844163894653,0.5594897270202637,0.09533996880054474,0.13304752111434937,0.8502444475889206,-0.0018946749182602862,38
llama3_8b,truthfulqa,2,13409c010ee8fae1,0,0.6064662337303162,0.6230064630508423,0.612671434879303,0.7372161149978638,-0.006205201148986816,-0.11420965194702148,-6.256913464974811e-05,313
llama3_8b,truthfulqa,2,6b379ef7efa1e456,0,0.6104093790054321,0.44610264897346497,0.572614848613739,0.3798241913318634,0.037794530391693115,0.06627845764160156,0.0008125075852389863,127
llama3_8b,truthfulqa,2,ca03258ee2552488,1,0.6441140174865723,0.8337981700897217,0.6413403153419495,0.7696001529693604,0.0027737021446228027,0.06419801712036133,-0.0003488418729878373,219
llama3_8b,truthfulqa,2,94d54c7ee46ecbcd,1,0.6891210079193115,0.8681610226631165,0.6533867120742798,0.028875181451439857,0.03573429584503174,0.8392858412116766,0.0024305950897509088,19
llama3_8b,truthfulqa,2,5e3ee6923aa8882e,1,0.7992587089538574,0.9269314408302307,0.7801939249038696,0.9283136129379272,0.019064784049987793,-0.0013821721076965332,-0.0010553251826854182,100
llama3_8b,truthfulqa,2,910c762cb343da12,0,0.7411709427833557,0.7162307500839233,0.7352969646453857,0.8482311964035034,0.005873978137969971,-0.13200044631958008,0.000160674812933137,291
llama3_8b,truthfulqa,2,ef8a834ccb1e662a,1,0.692650556564331,0.8878324031829834,0.6595597267150879,0.3936552107334137,0.033090829849243164,0.4941771924495697,0.0002693219981736439,252
llama3_8b,truthfulqa,2,4fefbd4360908a36,0,0.7189694046974182,0.7151768207550049,0.6675881743431091,0.7965248227119446,0.05138123035430908,-0.0813480019569397,0.0019008838361087022,37
llama3_8b,truthfulqa,2,d08f4b6046ac0000,1,0.5574379563331604,0.4757249057292938,0.39979034662246704,0.4513440430164337,0.15764760971069336,0.024380862712860107,-0.007026832165249464,1
llama3_8b,truthfulqa,2,895415ae91d77cd8,0,0.7458171844482422,0.941239595413208,0.7233150005340576,0.885130763053894,0.02250218391418457,0.056108832359313965,0.0003603622698780118,216
llama3_8b,truthfulqa,2,26cb0609cba69172,1,0.6264669895172119,0.7464622259140015,0.5951762199401855,0.43700921535491943,0.03129076957702637,0.30945301055908203,-0.00029731910668501227,242
llama3_8b,truthfulqa,2,e56883409c82540c,0,0.6237643957138062,0.8450962901115417,0.6148234605789185,0.8187176585197449,0.008940935134887695,0.026378631591796875,-5.8015391201260424e-05,315
llama3_8b,truthfulqa,2,e2c050a5e8496b1a,1,0.6285902857780457,0.8332374691963196,0.6302030682563782,0.483099102973938,-0.0016127824783325195,0.3501383662223816,0.0008644998123433778,124
llama3_8b,truthfulqa,2,951a20244b7d161b,0,0.6097483038902283,0.8163226246833801,0.6143785119056702,0.8364991545677185,-0.0046302080154418945,-0.02017652988433838,-0.00010341915926642686,302
llama3_8b,truthfulqa,2,079ef7db5cfc17dd,0,0.6498892307281494,0.6603745818138123,0.6340970993041992,0.29828423261642456,0.015792131423950195,0.3620903491973877,-0.0007904526447213289,131
llama3_8b,truthfulqa,2,9d62be0405110ecf,0,0.7040868997573853,0.8440176248550415,0.7534018158912659,0.9596560597419739,-0.049314916133880615,-0.11563843488693237,-0.00038665133901183424,202
llama3_8b,truthfulqa,2,0f2bb168efa83c85,1,0.6603031754493713,0.7740562558174133,0.6503220200538635,0.20530933141708374,0.009981155395507812,0.5687469244003296,0.0014165668674521181,75
llama3_8b,truthfulqa,2,fa46cda83df6cd5b,1,0.6060077548027039,0.26203498244285583,0.5654460787773132,0.047570548951625824,0.040561676025390625,0.21446443349123,-0.0009980994287609457,107
llama3_8b,truthfulqa,2,1437dca36cb6af4a,0,0.6768672466278076,0.4370861053466797,0.7225213646888733,0.920279860496521,-0.045654118061065674,-0.4831937551498413,-0.00030078442167075226,239
llama3_8b,truthfulqa,2,7e3033ae35717923,1,0.6725687980651855,0.8560944199562073,0.4810980260372162,0.032587144523859024,0.19147077202796936,0.8235072754323483,-0.0032573122808976507,7
llama3_8b,pavlick_nli,0,c6a1bc0f57a82e9c,0,0.600692629814148,0.947654664516449,0.5959873795509338,0.923114538192749,0.004705250263214111,0.02454012632369995,0.0013800664702948717,80
llama3_8b,pavlick_nli,0,7c7deb537a4889f2,1,0.6284359097480774,0.9161245822906494,0.6196783185005188,0.9066978693008423,0.008757591247558594,0.009426712989807129,-0.0003986462991508455,171
llama3_8b,pavlick_nli,0,dae47848c39dec8d,0,0.5872659087181091,0.906078577041626,0.5960347652435303,0.9060461521148682,-0.008768856525421143,3.24249267578125e-05,0.0012609424518793266,94
llama3_8b,pavlick_nli,0,3a3d729a1f79b382,1,0.5966291427612305,0.8346449136734009,0.6011723279953003,0.944459855556488,-0.004543185234069824,-0.10981494188308716,0.0012488024821228905,95
llama3_8b,pavlick_nli,0,baed211d028e19cb,0,0.6043922305107117,0.9406339526176453,0.5784081816673279,0.8526318073272705,0.02598404884338379,0.08800214529037476,0.01571063529771702,0
llama3_8b,pavlick_nli,0,724ccd63065b1bfc,1,0.5786747932434082,0.9432147145271301,0.5733833909034729,0.913216233253479,0.005291402339935303,0.029998481273651123,0.0007927381205073136,141
llama3_8b,pavlick_nli,0,d5d08248d9697f76,1,0.5736699104309082,0.9756883382797241,0.5587323904037476,0.9337711334228516,0.014937520027160645,0.04191720485687256,3.2017724975103024e-05,196
llama3_8b,pavlick_nli,0,a5a9f6835953d5e4,1,0.5866780281066895,0.9295747876167297,0.5832340121269226,0.947678804397583,0.0034440159797668457,-0.01810401678085327,0.00013739894818587395,185
llama3_8b,pavlick_nli,0,e3a61581576674da,0,0.5680133700370789,0.9170683026313782,0.5726146101951599,0.9208683967590332,-0.004601240158081055,-0.0038000941276550293,0.00137568110990402,82
llama3_8b,pavlick_nli,0,391ac33aa700f505,1,0.6106659770011902,0.9428489804267883,0.5908733010292053,0.9385790228843689,0.019792675971984863,0.004269957542419434,-0.0018339441121160982,47
llama3_8b,pavlick_nli,0,3e26cc5ae4d650e8,1,0.6148025393486023,0.9708476066589355,0.5992708802223206,0.9248769879341125,0.015531659126281738,0.045970618724823,0.00020275286169227358,180
llama3_8b,pavlick_nli,0,5ef50eb3b3a7ecc1,0,0.6301029324531555,0.9234893321990967,0.6271634697914124,0.8885738849639893,0.002939462661743164,0.03491544723510742,-0.0002846255480404847,176
llama3_8b,pavlick_nli,0,d05cc68530c86fd7,0,0.5864183306694031,0.9573783278465271,0.5908219218254089,0.9075775742530823,-0.004403591156005859,0.049800753593444824,-0.0031819150377775107,27
llama3_8b,pavlick_nli,0,a0a5148518d0bd11,1,0.5829780697822571,0.9364563226699829,0.5801455974578857,0.9172320365905762,0.002832472324371338,0.01922428607940674,0.00080271109080024,139
llama3_8b,pavlick_nli,0,77ab2d357062081e,1,0.5755521655082703,0.914635181427002,0.5716989040374756,0.9278656244277954,0.0038532614707946777,-0.013230443000793457,7.607545162882645e-05,192
llama3_8b,pavlick_nli,0,784948023d0ae61b,0,0.6035880446434021,0.9201374650001526,0.5979018211364746,0.898206353187561,0.00568622350692749,0.021931111812591553,0.0019497130880419822,39
llama3_8b,pavlick_nli,0,26abd819bbc9c64d,1,0.5888009071350098,0.9018797874450684,0.5785212516784668,0.9106212854385376,0.010279655456542969,-0.008741497993469238,-0.0012230633932111545,99
llama3_8b,pavlick_nli,0,04956bb497d3f283,1,0.614393949508667,0.9697360396385193,0.5933098793029785,0.9373680353164673,0.021084070205688477,0.032368004322052,-0.0010328573251720818,121
llama3_8b,pavlick_nli,0,eaf58a2014ae821f,0,0.5863355994224548,0.9475818872451782,0.5932482481002808,0.9059080481529236,-0.006912648677825928,0.04167383909225464,-0.0018369617851236308,46
llama3_8b,pavlick_nli,0,f6ec39c5f0e04ce3,0,0.6042495965957642,0.9608502388000488,0.595836341381073,0.7357085943222046,0.008413255214691162,0.22514164447784424,-0.003504071203745851,21
llama3_8b,pavlick_nli,0,c817bfd15e421350,1,0.5938451886177063,0.9054665565490723,0.5915491580963135,0.9020172357559204,0.0022960305213928223,0.0034493207931518555,0.0005748350174427375,157
llama3_8b,pavlick_nli,0,fde29d64db8ba431,1,0.6144589781761169,0.9364468455314636,0.6183441281318665,0.940493106842041,-0.0038851499557495117,-0.004046261310577393,0.00143522990813591,76
llama3_8b,pavlick_nli,0,f108a9990d0ba4c7,1,0.6209591031074524,0.945685863494873,0.6047929525375366,0.9183928966522217,0.01616615056991577,0.027292966842651367,-0.0009689397261220811,127
llama3_8b,pavlick_nli,0,30a64a4e73b2e55e,0,0.584750235080719,0.9536367654800415,0.5842347741127014,0.8971515893936157,0.0005154609680175781,0.05648517608642578,-0.0036315300576668375,18
llama3_8b,pavlick_nli,0,56dfa86755429e52,0,0.5702354907989502,0.9335054159164429,0.5702053308486938,0.9233828186988831,3.0159950256347656e-05,0.010122597217559814,0.0013051974989819193,89
llama3_8b,pavlick_nli,0,778239aaad2d4f3c,0,0.5719420909881592,0.9232661724090576,0.5726045370101929,0.9008028507232666,-0.0006624460220336914,0.022463321685791016,0.0006618981246894196,151
llama3_8b,pavlick_nli,0,5c2bb8ff5879868f,0,0.6320295333862305,0.9371665716171265,0.629250705242157,0.8654438853263855,0.0027788281440734863,0.07172268629074097,-0.00411761829824786,14
llama3_8b,pavlick_nli,0,b41226b42e8d8c69,1,0.5904085636138916,0.9706066250801086,0.5717370510101318,0.9233418107032776,0.018671512603759766,0.047264814376831055,-1.4973822890257393e-05,197
llama3_8b,pavlick_nli,0,f0f558e25ed39056,1,0.6126776933670044,0.962578296661377,0.6090346574783325,0.9343940615653992,0.003643035888671875,0.028184235095977783,0.0009783521786760618,126
llama3_8b,pavlick_nli,0,e63e509bf28c1abc,1,0.630922257900238,0.9603990316390991,0.6273245811462402,0.9338075518608093,0.0035976767539978027,0.026591479778289795,0.0009304640453554891,129
llama3_8b,pavlick_nli,0,0932f9d8114f0729,1,0.626604437828064,0.9735265374183655,0.605643093585968,0.9166813492774963,0.020961344242095947,0.05684518814086914,0.0008706995857238609,135
llama3_8b,pavlick_nli,0,c05a7920cb3da7e2,1,0.5825356841087341,0.9251146912574768,0.5759615302085876,0.9150941967964172,0.006574153900146484,0.01002049446105957,-4.056336481098044e-05,194
llama3_8b,pavlick_nli,0,9778d9bf1ee138b6,1,0.5867691040039062,0.9627172946929932,0.580061674118042,0.9181966185569763,0.006707429885864258,0.044520676136016846,0.0016461254216713905,61
llama3_8b,pavlick_nli,0,db300293af3121df,0,0.6015112400054932,0.8767310976982117,0.6145574450492859,0.8763721585273743,-0.013046205043792725,0.00035893917083740234,0.0012340845570010806,96
llama3_8b,pavlick_nli,0,2a8531a98a994bf0,1,0.6227675080299377,0.9811258912086487,0.6146265268325806,0.9421460032463074,0.008140981197357178,0.03897988796234131,0.0008236486453404301,137
llama3_8b,pavlick_nli,0,11d76956e54e3e91,0,0.5950067043304443,0.9247978329658508,0.5971293449401855,0.9095068573951721,-0.002122640609741211,0.015290975570678711,0.001054658770898137,118
llama3_8b,pavlick_nli,0,b8e5df4b5b6716ec,1,0.6184647083282471,0.9665801525115967,0.6048122644424438,0.9434217810630798,0.013652443885803223,0.023158371448516846,-0.0011049590117732933,111
llama3_8b,pavlick_nli,0,e1ccd9e7a5e986cc,0,0.5950827598571777,0.9219604730606079,0.5973081588745117,0.9180892109870911,-0.0022253990173339844,0.0038712620735168457,0.0015003816073728415,71
llama3_8b,pavlick_nli,0,330a2adfe06aaf1d,0,0.5964964032173157,0.9203294515609741,0.598082423210144,0.8607172966003418,-0.0015860199928283691,0.059612154960632324,-0.004270959485590781,12
llama3_8b,pavlick_nli,0,df55e38cdb09438e,0,0.591920793056488,0.9478062391281128,0.5951581597328186,0.9195759296417236,-0.0032373666763305664,0.02823030948638916,-8.381843316224158e-05,191
llama3_8b,pavlick_nli,0,8fe56004317da6b2,0,0.5589145421981812,0.9059797525405884,0.5669849514961243,0.9241588711738586,-0.008070409297943115,-0.018179118633270264,0.0017216077702672805,56
llama3_8b,pavlick_nli,0,f69c8ac1bafc01af,0,0.5859944224357605,0.9029962420463562,0.6025753617286682,0.9560942053794861,-0.016580939292907715,-0.05309796333312988,0.0017469148210353391,53
llama3_8b,pavlick_nli,0,58807f3d6392870c,1,0.6139091849327087,0.8931378722190857,0.5963887572288513,0.8717367053031921,0.017520427703857422,0.021401166915893555,-0.0012287728124906472,98
llama3_8b,pavlick_nli,0,55a12446a255dadb,0,0.5808365345001221,0.9662462472915649,0.5796149373054504,0.7669302225112915,0.0012215971946716309,0.19931602478027344,-0.005931201621263926,3
llama3_8b,pavlick_nli,0,94c549f29c52ea7a,1,0.5976837277412415,0.9357778429985046,0.5962064862251282,0.9182414412498474,0.0014772415161132812,0.017536401748657227,0.0010074634965615281,123
llama3_8b,pavlick_nli,0,df6dbc80305e36ac,1,0.6040142178535461,0.9573056697845459,0.612649142742157,0.9176734089851379,-0.00863492488861084,0.03963226079940796,0.003373715804261296,24
llama3_8b,pavlick_nli,0,d7d8d284b9d87432,1,0.6322268843650818,0.9637191295623779,0.6253576874732971,0.937848687171936,0.006869196891784668,0.025870442390441895,0.00042786272255443403,169
llama3_8b,pavlick_nli,0,518b6ea0735a0b8a,0,0.6060680150985718,0.9148719906806946,0.6129316091537476,0.9331169128417969,-0.006863594055175781,-0.018244922161102295,0.0017496527544218765,51
llama3_8b,pavlick_nli,0,dc33f9df13068e15,0,0.6011804938316345,0.9199260473251343,0.597672700881958,0.8536330461502075,0.0035077929496765137,0.06629300117492676,-0.003945514781090259,15
llama3_8b,pavlick_nli,0,de09de708271108b,0,0.5894696116447449,0.9122453331947327,0.5923165678977966,0.862018346786499,-0.002846956253051758,0.05022698640823364,-0.003090899064293773,29
